# Time-averaged data for fix 4
# TimeStep v_myPxx v_myPyy v_myPzz v_myPxy v_myPxz v_myPyz
1883000 76.0483 70.7116 -9.39907 -63.6844 12.4463 17.765
1884000 -172.607 -19.3133 -170.224 -17.0248 -28.3726 -40.1946
1885000 -166.568 -56.6758 -198.698 -39.0792 24.3093 -4.04296
1886000 -188.914 -158.555 -234.315 -16.8181 -1.15531 19.049
1887000 -138.303 -54.8101 -217.851 43.5277 26.1699 82.7377
1888000 -141.874 -71.8044 -111.628 -14.9309 48.4604 12.3388
1889000 -232.908 -46.1746 -120.659 41.6963 -17.3147 -35.7813
1890000 -226.519 122.346 -121.976 -39.8071 -49.0653 -23.4778
1891000 -81.9832 126.355 17.1096 -42.004 26.0974 -53.2952
1892000 61.9658 173.277 30.47 -85.7073 -25.6086 -61.9313
1893000 25.4283 34.815 -110.973 -78.3817 -46.3711 43.306
1894000 33.4244 -31.2356 -20.3265 -64.6093 16.4033 5.25691
1895000 -129.704 -89.8228 -97.5733 -114.576 -61.557 -31.1515
1896000 13.95 -216.803 -177.8 -89.2377 -99.8652 -23.3144
1897000 -167.432 -94.2049 -161.751 -42.3381 -52.784 -95.7819
1898000 33.6937 -21.6344 24.1607 35.9539 -139.891 -121.9
1899000 -57.101 -168.629 -14.9505 -1.09929 7.3419 -18.9121
1900000 -56.6185 -107.019 -29.3212 -11.6934 17.0733 -13.445
1901000 -64.9143 -115.659 -19.627 12.3208 25.8808 13.3031
1902000 -24.9424 -47.8261 -55.5771 -87.5003 52.2687 63.7276
1903000 -13.2026 -112.037 -72.1912 22.5681 -6.29292 48.4807
1904000 9.87458 -213.156 -205.209 95.0793 16.822 -23.4354
1905000 2.16073 -98.0728 -34.2527 -19.9914 -12.2773 -39.7575
1906000 23.3853 -169.933 -116.429 33.1317 -56.6914 31.2083
1907000 -60.2276 -90.3198 -110.193 7.26225 2.21853 -41.3061
1908000 -3.21718 -41.7585 -110.701 -49.6323 6.48429 44.2485
1909000 -91.5532 -67.4033 52.4771 52.2694 -38.7093 -79.3601
1910000 139.162 -78.9271 1.69335 32.2148 -46.4296 -196.572
1911000 -139.423 -44.4044 -67.9462 4.70313 53.152 -130.152
1912000 66.7392 37.2012 178.954 -13.1133 -20.8537 -17.7206
1913000 -29.8804 -155.927 -148.93 20.1423 -48.3206 -38.9123
1914000 15.7597 45.9626 -39.3397 0.897682 -18.4991 -18.36
1915000 60.4052 -22.4931 -3.6451 -17.6479 -45.1744 -64.7811
1916000 -56.7899 -108.872 112.515 49.9759 -13.8805 -86.0686
1917000 -71.1401 -162.155 24.1224 53.3456 -57.5386 -125.966
1918000 -194.852 -123.122 -142.772 15.993 16.2086 -167.533
1919000 -228.008 -144.21 -193.587 -44.3201 -38.691 -177.086
1920000 -160.836 -32.9876 -141.614 -14.3014 32.8665 -125.802
1921000 -153.981 -208.77 -137.903 -18.5035 33.6579 22.7533
1922000 -11.4548 -68.9615 -157.702 -54.8325 13.859 -23.9844
1923000 -104.908 -142.017 9.89504 -78.3989 5.71153 -61.9603
1924000 -42.6387 -132.786 -152.973 -41.5201 45.2288 25.8167
1925000 -36.2574 -143.498 -35.4339 -77.0309 -3.44604 -14.747
1926000 -40.6857 -108.096 -8.69605 -29.3443 -7.59122 -4.46022
1927000 38.3721 -80.2024 -125.867 -56.6722 27.521 65.4972
1928000 -37.7182 -25.3385 -19.1482 -39.1068 12.5147 -25.087
1929000 41.1333 -56.6762 -49.5896 3.51316 -97.6517 15.229
1930000 -88.0322 28.8064 48.3679 -74.9314 -55.2235 61.618
1931000 -190.336 -215.299 -275.027 33.4273 -94.4323 79.5522
1932000 -146.912 -159.565 -78.2788 -19.8186 -53.2462 90.4036
1933000 -145.103 -205.604 -78.4965 42.0194 -10.7686 -81.2319
1934000 -253.815 -197.431 -97.7657 9.82891 -101.372 -27.3814
1935000 -153.277 13.0524 -48.5857 -61.0591 -92.086 41.0575
1936000 -148.921 145.008 -129.598 -77.8575 -96.6392 82.7857
1937000 -179.514 33.2068 23.8121 -19.286 -69.1249 29.8109
1938000 -106.35 -9.04303 -168.176 -10.3296 27.7553 97.3795
1939000 -244.569 -34.8015 -233.258 2.4804 -73.7175 48.0457
1940000 -22.3847 -130.875 -202.484 -3.01048 -49.6844 108.378
1941000 -241.807 -113.017 -150.274 -15.9847 40.8481 11.2833
1942000 -72.5142 -145.964 -167.718 -26.4542 1.12185 27.6005
1943000 -30.4992 -18.6824 -38.8856 48.8129 35.6926 57.1869
1944000 -114.066 68.4412 -115.258 -123.7 -36.5976 78.0632
1945000 -153.168 126.664 -70.7287 -57.7301 -136.84 51.0482
1946000 -130.685 -36.1381 -206.811 -4.46413 -7.29328 12.4053
1947000 -79.0424 -86.9778 -119.83 -132.712 52.376 -33.5696
1948000 47.5303 -1.78579 -173.652 -81.0865 -11.125 -10.1697
1949000 -48.4789 -35.7245 -276.28 -98.7131 9.21442 36.0628
1950000 -127.349 -129.199 -85.4217 -70.8978 62.3668 3.29204
1951000 -90.8151 77.3087 -239.725 -51.8197 -0.0884528 23.3146
1952000 -172.556 -40.4313 -118.49 -73.5069 71.3188 -13.7876
1953000 -88.7876 -65.9564 -96.1589 -116.4 1.63445 57.0458
1954000 17.8459 90.0881 -140.601 -37.166 45.0408 102.734
1955000 11.5079 -27.3645 -238.669 -98.7011 29.1926 -36.0276
1956000 -87.0233 -186.942 -260.542 -27.4461 72.3266 -8.47859
1957000 -184.524 -242.049 -208.152 -33.1792 11.356 96.735
1958000 -263.081 -205.795 -250.028 46.2661 -50.5902 27.9016
1959000 -121.986 -172.167 -213.724 36.4994 -43.2718 123.991
1960000 -64.6984 -246.229 -282.687 -57.5204 -14.6669 84.8722
1961000 11.0552 -140.548 -132.194 -99.8666 -21.0037 41.6401
1962000 -138.042 -99.9259 -118.71 -111.577 15.8129 10.7774
1963000 -159.218 -173.951 -98.8752 -68.4384 0.444529 76.1362
1964000 -157.085 -201.43 -144.129 -86.2623 27.0119 20.6277
1965000 -92.4347 -238.3 -237.741 -113.021 -31.9795 61.8338
1966000 -77.3337 -106.634 -137.44 -106.644 17.3666 75.4588
1967000 -65.4475 -266.9 -85.2541 14.1572 38.2228 18.4855
1968000 -28.5367 -198.174 -252.043 -88.6583 -44.662 70.6483
1969000 -97.7568 -177.868 -51.9621 6.31426 -50.9078 42.0501
1970000 -50.3473 -313.346 -193.272 -91.3432 21.6356 47.7987
1971000 -104.269 -276.302 -193.102 7.74154 90.4363 -36.238
1972000 -100.513 -366.322 -239.341 -69.8528 -38.7312 -25.1096
1973000 -96.0848 -238.889 -370.839 -50.8588 -0.082255 95.9725
1974000 -50.4347 -149.098 -295.953 -13.4812 -113.486 -3.93405
1975000 -118.039 -255.865 -222.624 -86.6712 -18.19 33.1923
1976000 -32.0068 -272.583 -106.895 -63.9879 -58.2993 -118.925
1977000 -149.033 -170.074 -194.824 -5.40462 -10.8626 -94.8552
1978000 -128.345 -161.35 -175.999 -81.7248 -10.8375 -47.8952
1979000 -86.6177 -131.626 -188.077 -50.3411 -43.3652 -104.876
1980000 -85.6638 -158.192 -229.006 -73.4723 -28.0612 -58.356
1981000 -92.6927 -287.358 -314.345 -77.4618 -17.0917 -70.8271
1982000 -90.7496 -176.943 -185.235 -17.289 -72.3859 -20.323
1983000 -111.077 -149.195 -321.027 -46.0915 -10.0105 -16.6912
1984000 -118.248 -74.0981 -17.225 -102.752 -31.1381 -9.07836
1985000 -367.627 -218.311 -222.56 -17.378 -17.8752 -33.0995
1986000 -54.2795 -75.1982 -124.959 -66.4975 -31.1574 -3.00371
1987000 -89.6684 -49.3012 -201.189 -123.796 14.9845 -42.8455
1988000 -111.002 -202.363 -121.485 -134.274 -8.62462 -52.7132
1989000 -197.817 -199.463 -162.212 -53.9896 -31.1259 -0.970366
1990000 -239.141 -252.93 -211.457 -61.8722 16.1206 -30.3764
1991000 -84.0249 -153.298 -307.648 -39.1932 -15.826 15.0017
1992000 -131.18 -166.509 -176.597 -60.7462 41.2763 -15.1775
1993000 44.0382 -230.884 -46.9155 -35.1753 -35.8884 -26.8746
1994000 -9.13378 -296.671 -88.0087 -72.7932 -126.691 52.8825
1995000 23.4447 -280.699 -176.206 -7.10104 -95.1958 95.0397
1996000 -146.772 -132.456 -171.075 -51.4329 90.4278 98.9265
1997000 -105.135 -142.902 -167.996 -78.5151 -59.6141 121.993
1998000 -124.551 40.3306 -245.351 -45.5656 -71.1857 -11.3736
1999000 -123.579 -138.205 -178.479 -111.292 -11.0166 70.8332
2000000 -68.305 -146.923 -250.631 -122.062 4.77012 6.59901
2001000 -190.015 -221.93 -276.128 -124.582 -21.7379 54.3466
2002000 -184.192 -277.225 -215.406 -88.0332 -61.6398 0.0597256
2003000 -267.051 -205.36 -130.242 -13.8421 17.0043 -6.11848
2004000 -289.341 -222.231 -216.591 -147.043 -73.2708 12.6866
2005000 -168.385 -257.046 -248.415 -83.948 -3.05409 -47.9225
2006000 -238.59 -306.452 -205.49 -75.765 -213.485 -16.2245
2007000 -69.4735 -157.643 -202.379 39.9961 22.1045 15.013
2008000 -136.713 -234.973 -223.724 -22.5929 -67.3875 91.2184
2009000 -217.389 -184.753 -136.33 -87.1525 18.7318 -62.0062
2010000 -159.085 -143.393 -116.391 -87.3057 -61.837 11.2783
2011000 -110.976 -135.562 -61.1205 -19.3242 -76.8735 29.17
2012000 -145.91 -152.316 -14.033 -16.4275 -157.433 -41.276
2013000 -25.2723 -61.2085 15.5016 -60.5665 -118.905 14.4434
2014000 -125.833 -149.979 -32.9958 -61.0969 -102.375 45.1138
2015000 -20.3771 -41.5186 26.6217 -13.28 -119.776 -23.1526
2016000 -57.4687 -40.3179 13.3428 20.9421 -67.9345 -19.5936
2017000 -223.035 -121.889 34.8058 -25.4635 -27.7874 -85.7271
2018000 -196.254 -86.4553 -11.436 -5.60034 17.6147 -33.568
2019000 10.5077 -54.4123 -157.867 -42.9325 0.375061 74.3653
2020000 -34.995 -163.484 82.3254 -20.1674 -67.9218 -7.64118
2021000 -72.0555 -183.11 35.1172 45.4616 -37.6891 -50.2086
2022000 -43.0387 -265.866 34.9473 15.5703 1.87314 20.1491
2023000 -51.1802 -63.9892 -24.5474 22.5401 -7.5235 -37.9182
2024000 -87.6766 -137.488 -131.107 12.3958 -71.313 78.2547
2025000 -34.7124 -122.456 -140.363 51.4976 -49.4714 -45.4547
2026000 71.3255 -110.086 -6.29437 -71.838 -16.3651 59.1293
2027000 -36.1344 -143.541 -221.881 -120.047 -104.716 5.98561
2028000 -182.257 -309.131 -256.078 -3.80802 -69.9567 48.3869
2029000 -161.918 -196.694 -107.826 34.003 -15.4267 6.71214
2030000 -199.847 -238.8 -119.803 27.9062 -19.4281 -30.621
2031000 6.18183 -185.6 -139.706 76.6159 -28.5414 59.2486
2032000 -121.933 -217.724 -51.3186 48.3301 -91.6728 20.7954
2033000 -103.582 -180.077 -85.9345 19.1248 -4.08799 -18.1788
2034000 -20.8201 -193.184 -91.0659 -49.9695 -36.5473 -83.9996
2035000 -138.148 -169.265 32.7122 34.3332 14.9588 -36.3344
2036000 -161.565 -177.861 -83.7616 53.8659 -10.3012 -65.8608
2037000 51.2877 -162.158 0.0350015 -63.2263 -84.3674 47.6536
2038000 -48.5841 -140.275 -99.9354 88.9915 -54.2036 35.2094
2039000 -64.5256 -136.581 -26.4603 -82.5631 -46.7102 -20.4361
2040000 -49.2951 -134.903 -129.4 46.9809 22.9942 53.0262
2041000 40.3495 -103.995 -71.3688 -8.33414 101.442 1.93431
2042000 -153.75 -226.571 81.42 21.7537 44.9527 -16.6375
2043000 -171.032 -323.262 -181.263 76.0415 80.9883 32.2419
2044000 -182.343 -202.263 -173.623 63.2031 42.6751 1.99575
2045000 -171.454 -126.943 -171.387 -64.6431 -11.2859 9.08888
2046000 -260.608 -251.599 -49.9264 -9.85666 -43.2955 31.7341
2047000 -201.297 -245.114 -261.622 -36.3021 -52.489 -36.6345
2048000 -90.3559 51.6647 -57.214 -23.9063 34.0397 102.56
2049000 -22.033 -63.0884 -221.237 62.8376 -70.2189 20.2923
2050000 -94.2207 119.792 -7.29015 13.0665 -9.88947 10.0817
2051000 -163.39 -82.1826 -109.326 -34.6148 -11.3054 72.2723
2052000 31.784 127.519 -148.054 -32.2478 -50.6207 100.6
2053000 -171.369 -63.3846 -116.904 28.0715 -93.7457 -11.3963
2054000 -118.318 -5.8906 12.5453 33.3116 -73.6276 -99.4839
2055000 -204.836 -78.5693 22.0146 -27.0244 -49.7687 -27.4621
2056000 -99.9921 -43.2635 -104.299 -7.58399 -75.0997 38.4361
2057000 -150.802 -45.8693 -67.6644 -24.4097 -10.4486 7.87
2058000 39.8675 -13.5248 3.00401 6.03198 -71.7816 2.59753
2059000 -113.733 -52.1603 -74.0487 20.3772 4.93125 24.543
2060000 -18.2056 -86.9018 -134.095 -40.7571 -36.5855 18.3269
2061000 57.8763 -31.7682 -48.0319 -7.54969 -33.6868 66.0951
2062000 -98.8403 -124.642 -143.003 12.4813 55.1871 48.812
2063000 -150.037 -128.758 -119.962 -70.952 -17.5927 17.5171
2064000 -2.53026 77.0604 -88.3397 -83.479 -18.8822 7.27014
2065000 -140.936 -64.7177 -130.558 9.82927 -45.1537 13.0973
2066000 43.2996 14.4408 -123.685 -94.1431 35.2091 40.0872
2067000 71.6013 -3.78785 102.121 -51.5407 -8.50418 41.6185
2068000 80.9226 112.682 73.106 -113.714 -82.7531 51.8752
2069000 49.7293 -2.90122 196.806 -79.0407 26.7462 47.524
2070000 34.5462 7.91149 73.083 -110.4 -13.7288 17.1534
2071000 9.44936 56.9783 197.27 -51.4798 -35.2341 41.0259
2072000 17.0109 -209.335 -29.1524 -83.9553 -72.5828 32.289
2073000 9.90747 73.3953 112.722 -2.32822 4.79118 -68.3406
2074000 5.63157 -96.3847 65.8585 23.4919 -132.9 2.42884
2075000 -94.3084 32.1609 61.217 -107.351 -44.4985 63.3038
2076000 50.8178 -41.8726 59.8223 -4.56434 -32.4841 -2.85028
2077000 -96.0211 -41.969 -80.6255 50.2579 -49.2135 30.8626
2078000 -109.347 9.11066 -125.242 83.444 19.1589 97.9453
2079000 -74.2171 -27.0153 -38.7197 -4.46662 1.16311 122.947
2080000 -112.117 -108.629 -101.415 -45.3302 -49.3513 69.0519
2081000 88.8404 -65.6425 -51.523 44.7579 -50.3756 51.4353
2082000 -25.9662 -30.1987 -144.964 -30.5472 -87.9168 -51.2155
2083000 -166.559 18.5902 -40.4012 2.48754 -40.9721 120.271
2084000 -108.964 -81.719 -166.036 -54.5032 -72.7043 44.7848
2085000 -114.604 -25.3911 -43.0632 -56.3782 117.233 -60.6719
2086000 -141.088 -83.7269 -51.8018 -56.1626 49.9882 39.3251
2087000 -126.285 -87.4723 -156.903 -96.1892 113.873 43.6377
2088000 -24.4139 -98.715 -65.5329 -117.694 13.0476 -69.512
2089000 74.6149 -7.87596 -21.6919 -47.4245 50.3817 35.4802
2090000 40.9853 35.7466 -0.957486 -64.089 9.25639 -0.559657
2091000 -10.8112 -56.6692 -208.677 -43.1333 59.0439 29.3418
2092000 -88.1003 -79.2919 -140.171 -46.814 50.5991 -8.78391
2093000 -55.8279 -46.1915 0.790482 -115.285 53.5725 14.912
2094000 -126.39 -56.5598 -157.157 -61.13 23.5235 21.8813
2095000 -28.9778 11.2005 -19.1032 -137.051 15.4333 -12.7092
2096000 21.9137 -11.5504 34.2379 -102.888 -51.0392 70.7085
2097000 34.0689 -146.433 -30.3117 -45.6056 -47.2858 -30.2086
2098000 -80.5101 -5.86259 132.923 -40.8503 8.98195 30.2314
2099000 -107.531 -95.5506 26.3498 -68.339 -41.6448 50.528
2100000 5.16853 -133.457 13.9247 -12.3849 -24.7998 -29.0534
2101000 -79.235 -4.22845 133.641 -58.4023 -11.2284 -61.5178
2102000 -91.4435 -223.004 -32.2206 -40.0767 -6.99277 3.729
2103000 40.9611 -177.783 -134.543 -18.0233 53.8621 9.67397
2104000 -222.45 -154.742 -120.57 -119.166 50.3443 -21.3049
2105000 -45.6762 -24.9637 -88.6371 -35.8661 1.48378 -6.33299
2106000 -56.4774 -105.962 -40.9352 -49.4546 -9.45066 3.72486
2107000 -131.04 -181.006 -58.1312 -20.298 28.2606 21.5318
2108000 -55.6446 -47.5385 -16.8321 -54.62 0.610737 56.076
2109000 -4.64166 -89.2062 -51.5248 12.2664 62.6726 53.4952
2110000 -120.584 -137.597 -38.1245 -49.5935 52.2418 76.3897
2111000 -3.99511 15.0838 -18.22 -46.9677 -63.0959 19.2367
2112000 -95.6079 -24.1449 -188.769 -49.0617 -0.670405 -8.52928
2113000 -28.8162 -0.0692416 -145.667 -93.3932 -39.3135 15.5926
2114000 -37.9348 -171.374 -7.38727 -79.0845 -27.9546 2.88331
2115000 -52.4841 -136.087 -8.1229 -151.853 -9.51745 -54.9442
2116000 -123.112 -102.973 9.22547 -95.8484 -68.1071 -48.6397
2117000 -40.3403 -180.669 -125.695 -80.8404 -74.0329 -30.5576
2118000 -90.255 -14.8546 -8.31223 -74.9173 52.291 1.53411
2119000 -51.7006 -120.436 -162.481 -63.7868 13.0887 -62.0687
2120000 -40.0335 -129.533 -79.2675 -30.9013 27.9023 33.6618
2121000 -127.307 -183.819 -241.597 79.5213 -28.0339 -41.0761
2122000 -54.3619 -90.4034 -78.592 48.9042 10.1758 -21.7755
2123000 -146.998 -42.0558 -20.0078 -76.7986 -38.9213 130.68
2124000 -113.968 -26.749 39.0761 -45.8215 -39.4645 73.9207
2125000 -292.965 -66.8951 -154.858 -50.3373 -91.0645 73.2819
2126000 -152.43 -73.3676 -115.855 55.3859 -7.37933 91.0368
2127000 -149.181 -130.888 -172.258 32.8181 -20.5605 20.0225
2128000 -143.256 -49.7793 -150.746 -46.9687 39.7382 -3.8886
2129000 -47.4968 -124.624 -141.9 -18.7675 -23.3331 47.6783
2130000 -161.811 -34.651 10.6705 4.52663 -65.6479 13.4876
2131000 -171.539 32.3734 -52.5084 71.8111 -79.122 95.1066
2132000 -191.07 -81.0501 -92.4407 104.511 33.1029 25.3726
2133000 31.3533 15.1159 -101.463 38.6697 17.8615 -33.5051
2134000 12.7411 -46.3427 62.5006 -5.15057 -21.6132 -52.0787
2135000 -24.0722 -28.5459 -34.0292 40.9555 22.6364 -96.252
2136000 -50.4596 -83.5477 -245.142 -25.0113 -84.037 -100.357
2137000 -51.0177 18.7781 -27.6402 57.5579 -16.111 -47.3032
2138000 -160.383 -118.446 -203.812 -47.0491 68.1139 5.61451
2139000 154.611 40.424 107.594 74.4172 33.1006 -69.9804
2140000 79.1942 106.601 106.103 2.12302 -53.3782 -97.0434
2141000 42.6496 29.5087 40.4426 37.0535 55.886 -69.5238
2142000 -50.6151 -39.0778 -120.543 42.0694 -64.2671 -71.5047
2143000 -97.3367 90.5838 79.6451 31.5295 -45.2707 -5.5614
2144000 -20.8066 75.4834 222.666 -6.59609 -0.531679 -27.3774
2145000 -0.0171528 200.284 214.978 38.5351 -48.9719 -13.923
2146000 19.0666 30.5606 117.789 -104.687 -3.38658 0.91471
2147000 68.1391 -35.9854 136.941 8.7438 0.921185 18.305
2148000 66.5462 83.7267 54.4807 -31.914 -51.7009 -97.8104
2149000 166.102 136.309 165.771 -56.5298 42.2861 47.7289
2150000 -67.9342 105.323 72.5352 -93.3537 -14.567 54.6256
2151000 19.6691 115.4 4.99933 -45.8131 30.1675 7.49492
2152000 103.309 -118.34 9.14559 -6.67803 -8.37652 -7.07031
2153000 36.5843 149.293 114.977 41.7232 -44.5344 23.1914
2154000 167.387 171.414 171.593 6.12255 -45.8726 -26.7332
2155000 160.083 -6.79659 -82.363 -47.3353 -40.0297 99.097
2156000 68.3766 128.313 -66.4343 -62.1138 -103.611 54.924
2157000 6.80709 39.5315 -37.5178 -24.2568 -24.6853 29.6511
2158000 -42.4429 -71.9507 7.68995 -45.8166 69.0276 33.0766
2159000 36.3506 86.9379 -60.3845 30.7172 3.66866 40.5046
2160000 139.496 150.005 87.6463 41.4401 15.3756 -47.7707
2161000 -64.0734 -33.4288 -45.4831 -15.5279 -52.2644 16.148
2162000 67.6402 -33.007 -51.572 57.7085 -83.0336 -53.1473
2163000 -52.8259 -19.2235 -86.2257 25.2322 -28.1817 33.8207
2164000 -135.744 -40.2106 -151.302 97.7494 3.09643 6.1921
2165000 -47.5364 -38.8414 -153.295 15.9745 -52.6103 -45.0341
2166000 -108.797 -34.9643 -238.515 37.3007 -49.3259 36.3465
2167000 -72.8837 168.491 -135.627 22.1372 -81.7984 -24.8584
2168000 -86.3845 22.3538 -203.056 1.56578 -44.21 -106.81
2169000 41.9292 -49.9624 48.5732 -9.20357 -41.1321 14.4547
2170000 -82.2768 -73.3783 83.3329 -6.70466 23.8375 -14.5727
2171000 9.50649 -268.56 -12.4414 9.3891 15.8057 22.5277
2172000 21.2965 -79.7517 -51.5751 88.4534 7.01065 -56.628
2173000 9.49374 -104.658 -42.6928 42.4001 10.9055 -80.8597
2174000 -114.959 -106.039 -173.619 52.3731 81.3136 64.4966
2175000 -216.376 -155.863 -102.19 55.1395 95.1172 15.5528
2176000 -106.736 -100.239 -51.3437 64.2447 -29.8411 10.0038
2177000 -166.296 -247.713 -159.752 -25.6263 -80.3502 56.3613
2178000 -94.6908 -261.914 -298.639 21.302 -26.8643 32.0088
2179000 -94.3887 -209.473 -193.372 -16.9963 -13.6246 27.3426
2180000 -97.1025 -89.4691 -213.982 76.3996 56.5779 -38.9295
2181000 -164.079 -172.342 -181.32 8.09195 -31.4988 -7.80379
2182000 -160.173 -148.435 -101.783 68.1809 -115.55 6.82272
2183000 -162.199 -112.474 -86.4407 25.7118 -67.3225 3.85049
2184000 -199.227 -176.003 -146.184 6.08825 -87.5822 6.26435
2185000 -198.938 -204.786 -37.9121 51.4237 -9.00887 -11.6944
2186000 -302.4 -295.896 -336.291 33.2111 30.3346 -0.438302
2187000 -230.528 -274.578 -223.537 83.6938 -91.3993 -61.2988
2188000 -105.51 -164.784 -144.11 75.0503 106.695 -26.9213
2189000 -162.461 -271.293 -211.957 -3.74032 47.5282 63.0017
2190000 -12.4823 -255.792 -179.303 15.8504 35.4711 27.1405
2191000 -48.3995 -263.368 -128.852 22.7093 56.2264 6.2437
2192000 -39.0785 -141.132 -109.131 9.92499 -15.7439 -5.85303
2193000 -23.8549 -159.049 -140.772 113.878 55.0417 -49.4501
2194000 -51.8053 -240.533 -209.664 -3.99559 -62.9349 -54.7752
2195000 46.2301 -17.9134 9.28157 64.9983 -153.906 5.92264
2196000 -90.7383 -141.916 -41.1219 34.0383 -2.08822 -54.6821
2197000 -4.78327 -99.4434 -175.743 32.9497 -131.729 -55.1119
2198000 -191.703 -214.203 -160.669 60.1451 2.52709 -76.3006
2199000 -185.799 -176.751 -210.522 9.92258 -80.6951 -35.7899
2200000 -75.5536 -33.3133 -212.177 105.658 9.39283 -37.1348
2201000 -74.877 19.2613 -56.2889 27.4044 -54.527 -11.9429
2202000 -69.4035 -66.5137 -58.6149 40.5331 -10.6547 18.0888
2203000 -109.469 -73.5006 -162.324 75.3397 -48.3555 -64.111
2204000 -268.468 -111.38 -182.29 46.1612 -88.7366 -137.498
2205000 -77.6039 -88.2146 -210.862 2.30213 -108.613 22.2119
2206000 -146.398 -49.3386 6.7713 94.7687 -30.676 -107.215
2207000 -49.7692 -36.4004 -240.956 50.3961 -24.0016 -70.9935
2208000 50.613 -31.9422 -183.614 35.4203 -66.4417 -75.4897
2209000 -39.9975 -16.443 -66.9715 25.0608 -101.189 -66.3854
2210000 -106.874 -141.536 -219.058 109.325 -48.2638 -7.0211
2211000 -137.363 -112.763 -262.087 119.379 -10.1177 -46.0052
2212000 -112.391 -173.624 -356.309 -41.5404 8.93401 -100.024
2213000 -48.3694 -106.507 -232.512 -50.9265 58.6349 -51.957
2214000 -67.6961 -74.8109 -144.284 54.3194 -43.9945 -18.4674
2215000 -223.76 -172.747 -236.893 -34.9666 -35.5041 -100.163
2216000 -143.364 -221.448 -209.795 83.0241 -52.6099 15.5606
2217000 -173.826 -140.743 -109.122 56.8104 -107.965 -75.849
2218000 -241.854 -207.041 -226.746 6.83799 -143.237 -7.50556
2219000 -161.287 -130.844 -60.9938 -72.5276 25.5228 18.5656
2220000 32.8415 -95.9529 -74.9298 89.6585 -24.7442 -2.27551
2221000 -73.2425 -38.1564 -137.117 82.3905 49.1841 -54.0877
2222000 -111.17 -24.5031 -47.6827 33.3435 11.0839 4.58333
2223000 -64.1356 -68.0936 -181.744 6.86531 20.7844 -14.5828
2224000 -114.752 -185.506 -58.6915 15.1265 22.2719 -44.7146
2225000 65.9858 -7.44632 67.4878 16.137 48.0072 -94.3637
2226000 -87.755 -131.618 -2.24332 8.74636 46.8497 26.9442
2227000 -29.6874 0.195864 55.1551 47.4304 -86.5733 -107.043
2228000 -149.289 -160.334 -53.3676 -59.0774 -112.244 -73.1748
2229000 -147.472 -65.1245 -35.2708 -10.8417 -125.914 -24.5595
2230000 -140.029 -168.507 -140.714 40.8918 -17.3872 -34.7912
2231000 -224.964 -62.5369 -11.3106 -55.3682 -40.741 -70.1063
2232000 -89.9639 -36.7328 -107.192 -83.5648 4.64906 -2.00482
2233000 -19.0267 -82.6246 -89.6696 -72.0875 -118.963 -39.8745
2234000 -45.3726 -67.413 -50.1536 -62.4232 -13.4084 -55.1511
2235000 -12.6913 -380.098 48.801 0.65714 -90.318 50.1968
2236000 -210.519 -213.085 15.1102 -75.5239 58.6864 -18.8894
2237000 -44.9085 -243.224 -72.7153 -0.188643 46.501 -67.6194
2238000 -90.5531 -281.336 0.169405 -32.0866 -20.5367 -42.7517
2239000 -80.0585 -118.327 -60.3181 -41.3818 -15.853 -73.8649
2240000 -184.463 -246.668 -123.991 -33.5632 -55.0272 20.3685
2241000 -197.307 -153.006 -33.0927 -7.78947 -45.4653 -89.3422
2242000 -227.173 -210.863 -52.8398 -8.82712 -9.37864 -73.3504
2243000 35.8126 -156.611 -130.501 84.6062 -12.0775 -56.3956
2244000 -18.7236 -205.66 106.096 -62.0035 -122.386 -44.035
2245000 -64.4825 -189.307 -35.7372 -51.1041 -64.268 -76.8719
2246000 10.1388 -127.968 -2.74581 54.7728 -72.3313 -63.7497
2247000 -140.593 -173.478 -111.903 -12.996 -51.972 -51.4934
2248000 23.1655 -168.282 -54.3194 19.9271 -80.5189 -119.72
2249000 -182.697 -169.058 -160.668 -69.4991 -66.4763 -126.511
2250000 3.42622 -145.077 -129.858 -76.9494 -17.365 -98.6121
2251000 -58.2254 -162.495 -133.324 17.8993 -2.62729 -88.8727
2252000 -99.7596 -115.482 -235.631 -98.4971 6.90995 -89.3906
2253000 25.9937 -124.187 -104.913 13.7407 -102.033 -28.251
2254000 -19.9544 -169.445 -243.981 -62.0868 -2.28353 -23.058
2255000 -128.996 -139.217 -168.812 15.7508 -30.6207 -66.543
2256000 -66.823 -226.957 -259.705 -19.4301 -12.6224 7.85167
2257000 -203.045 -205.341 -222.155 -58.2789 8.00348 -47.2767
2258000 58.146 -99.137 -166.89 -46.7512 -40.7109 -83.5629
2259000 -104.723 -237.409 -223.248 -8.19817 -50.3474 -37.1205
2260000 -214.174 -213.62 -242.722 -101.643 28.7102 -161.62
2261000 -138.574 -5.61498 -263.975 -43.0843 26.6517 -50.3125
2262000 -234.757 -158.398 -291.724 20.5287 12.0047 -128.614
2263000 -15.4617 -89.1463 -74.1439 -1.37071 26.1699 -117.84
2264000 -44.4705 -167.35 -144.098 -23.6107 45.9602 -64.6564
2265000 -18.2475 -110.439 -129.879 -82.5997 28.131 -61.7757
2266000 -246.901 -107.809 -254.185 -29.5047 33.1987 -84.293
2267000 -117.262 -34.8968 -123.7 17.3268 40.224 -62.2013
2268000 -143.947 -115.251 -84.1257 68.7377 -16.1529 -107.647
